"season","game_id","gameday","home_team","away_team","home_win_pct","away_win_pct","lead_changes"
2016,"2016_04_OAK_BAL","2016-10-02","BAL","OAK",1,0.666666666666667,2
2016,"2016_04_DET_CHI","2016-10-02","CHI","DET",0,0.333333333333333,0
2016,"2016_04_TEN_HOU","2016-10-02","HOU","TEN",0.666666666666667,0.333333333333333,0
2016,"2016_04_BUF_NE","2016-10-02","NE","BUF",1,0.333333333333333,0
2016,"2016_04_SEA_NYJ","2016-10-02","NYJ","SEA",0.333333333333333,0.666666666666667,1
2016,"2016_04_CLE_WAS","2016-10-02","WAS","CLE",0.333333333333333,0,2
2016,"2016_04_DEN_TB","2016-10-02","TB","DEN",0.333333333333333,1,0
2016,"2016_04_LA_ARI","2016-10-02","ARI","LA",0.333333333333333,0.666666666666667,2
2016,"2016_04_NO_SD","2016-10-02","SD","NO",0.333333333333333,0,2
2016,"2016_04_DAL_SF","2016-10-02","SF","DAL",0.333333333333333,0.666666666666667,1
2016,"2016_04_KC_PIT","2016-10-02","PIT","KC",0.666666666666667,0.666666666666667,0
2016,"2016_04_NYG_MIN","2016-10-03","MIN","NYG",1,0.666666666666667,0
2016,"2016_05_ARI_SF","2016-10-06","SF","ARI",0.25,0.25,1
2016,"2016_05_WAS_BAL","2016-10-09","BAL","WAS",0.75,0.5,1
2016,"2016_05_NE_CLE","2016-10-09","CLE","NE",0,0.75,0
2016,"2016_05_PHI_DET","2016-10-09","DET","PHI",0.25,1,2
2016,"2016_05_CHI_IND","2016-10-09","IND","CHI",0.25,0.25,3
2016,"2016_05_TEN_MIA","2016-10-09","MIA","TEN",0.25,0.25,0
2016,"2016_05_HOU_MIN","2016-10-09","MIN","HOU",1,0.75,0
2016,"2016_05_NYJ_PIT","2016-10-09","PIT","NYJ",0.75,0.25,3
2016,"2016_05_ATL_DEN","2016-10-09","DEN","ATL",1,0.75,0
2016,"2016_05_CIN_DAL","2016-10-09","DAL","CIN",0.75,0.5,0
2016,"2016_05_BUF_LA","2016-10-09","LA","BUF",0.75,0.5,1
2016,"2016_05_SD_OAK","2016-10-09","OAK","SD",0.75,0.25,2
2016,"2016_05_NYG_GB","2016-10-09","GB","NYG",0.666666666666667,0.5,0
2016,"2016_05_TB_CAR","2016-10-10","CAR","TB",0.25,0.25,2
2016,"2016_06_DEN_SD","2016-10-13","SD","DEN",0.2,0.8,0
2016,"2016_06_SF_BUF","2016-10-16","BUF","SF",0.6,0.2,3
2016,"2016_06_JAX_CHI","2016-10-16","CHI","JAX",0.2,0.25,1
2016,"2016_06_LA_DET","2016-10-16","DET","LA",0.4,0.6,4
2016,"2016_06_PIT_MIA","2016-10-16","MIA","PIT",0.2,0.8,2
2016,"2016_06_CIN_NE","2016-10-16","NE","CIN",0.8,0.4,4
2016,"2016_06_CAR_NO","2016-10-16","NO","CAR",0.25,0.2,0
2016,"2016_06_BAL_NYG","2016-10-16","NYG","BAL",0.4,0.6,3
2016,"2016_06_CLE_TEN","2016-10-16","TEN","CLE",0.4,0,0
2016,"2016_06_PHI_WAS","2016-10-16","WAS","PHI",0.6,0.75,0
2016,"2016_06_KC_OAK","2016-10-16","OAK","KC",0.8,0.5,1
2016,"2016_06_DAL_GB","2016-10-16","GB","DAL",0.75,0.8,0
2016,"2016_06_ATL_SEA","2016-10-16","SEA","ATL",0.75,0.8,2
2016,"2016_06_IND_HOU","2016-10-16","HOU","IND",0.6,0.4,1
2016,"2016_06_NYJ_ARI","2016-10-17","ARI","NYJ",0.4,0.2,0
2016,"2016_07_CHI_GB","2016-10-20","GB","CHI",0.6,0.166666666666667,2
2016,"2016_07_NYG_LA","2016-10-23","LA","NYG",0.5,0.5,1
2016,"2016_07_CLE_CIN","2016-10-23","CIN","CLE",0.333333333333333,0,2
2016,"2016_07_WAS_DET","2016-10-23","DET","WAS",0.5,0.666666666666667,2
2016,"2016_07_OAK_JAX","2016-10-23","JAX","OAK",0.4,0.666666666666667,0
2016,"2016_07_NO_KC","2016-10-23","KC","NO",0.6,0.4,1
2016,"2016_07_BUF_MIA","2016-10-23","MIA","BUF",0.333333333333333,0.666666666666667,2
2016,"2016_07_BAL_NYJ","2016-10-23","NYJ","BAL",0.166666666666667,0.5,5
2016,"2016_07_MIN_PHI","2016-10-23","PHI","MIN",0.6,1,1
2016,"2016_07_IND_TEN","2016-10-23","TEN","IND",0.5,0.333333333333333,3
2016,"2016_07_SD_ATL","2016-10-23","ATL","SD",0.666666666666667,0.333333333333333,2
2016,"2016_07_TB_SF","2016-10-23","SF","TB",0.166666666666667,0.4,1
2016,"2016_07_NE_PIT","2016-10-23","PIT","NE",0.666666666666667,0.833333333333333,0
2016,"2016_07_SEA_ARI","2016-10-23","ARI","SEA",0.5,0.8,0
2016,"2016_07_HOU_DEN","2016-10-24","DEN","HOU",0.666666666666667,0.666666666666667,1
2016,"2016_08_JAX_TEN","2016-10-27","TEN","JAX",0.428571428571429,0.333333333333333,0
2016,"2016_08_WAS_CIN","2016-10-30","CIN","WAS",0.428571428571429,0.571428571428571,3
2016,"2016_08_NE_BUF","2016-10-30","BUF","NE",0.571428571428571,0.857142857142857,1
2016,"2016_08_ARI_CAR","2016-10-30","CAR","ARI",0.166666666666667,0.5,0
2016,"2016_08_NYJ_CLE","2016-10-30","CLE","NYJ",0,0.285714285714286,1
2016,"2016_08_DET_HOU","2016-10-30","HOU","DET",0.571428571428571,0.571428571428571,0
2016,"2016_08_KC_IND","2016-10-30","IND","KC",0.428571428571429,0.666666666666667,0
2016,"2016_08_SEA_NO","2016-10-30","NO","SEA",0.333333333333333,0.75,1
2016,"2016_08_OAK_TB","2016-10-30","TB","OAK",0.5,0.714285714285714,3
2016,"2016_08_SD_DEN","2016-10-30","DEN","SD",0.714285714285714,0.428571428571429,2
2016,"2016_08_GB_ATL","2016-10-30","ATL","GB",0.571428571428571,0.666666666666667,6
2016,"2016_08_PHI_DAL","2016-10-30","DAL","PHI",0.833333333333333,0.666666666666667,3
2016,"2016_08_MIN_CHI","2016-10-31","CHI","MIN",0.142857142857143,0.833333333333333,0
2016,"2016_09_ATL_TB","2016-11-03","TB","ATL",0.428571428571429,0.625,3
2016,"2016_09_PIT_BAL","2016-11-06","BAL","PIT",0.428571428571429,0.571428571428571,0
2016,"2016_09_DAL_CLE","2016-11-06","CLE","DAL",0,0.857142857142857,1
2016,"2016_09_JAX_KC","2016-11-06","KC","JAX",0.714285714285714,0.285714285714286,0
2016,"2016_09_NYJ_MIA","2016-11-06","MIA","NYJ",0.428571428571429,0.375,5
2016,"2016_09_DET_MIN","2016-11-06","MIN","DET",0.714285714285714,0.5,2
2016,"2016_09_PHI_NYG","2016-11-06","NYG","PHI",0.571428571428571,0.571428571428571,0
2016,"2016_09_CAR_LA","2016-11-06","LA","CAR",0.428571428571429,0.285714285714286,0
2016,"2016_09_NO_SF","2016-11-06","SF","NO",0.142857142857143,0.428571428571429,1
2016,"2016_09_IND_GB","2016-11-06","GB","IND",0.571428571428571,0.375,0
2016,"2016_09_TEN_SD","2016-11-06","SD","TEN",0.375,0.5,2
2016,"2016_09_DEN_OAK","2016-11-06","OAK","DEN",0.75,0.75,0
2016,"2016_09_BUF_SEA","2016-11-07","SEA","BUF",0.642857142857143,0.5,3
2016,"2016_10_CLE_BAL","2016-11-10","BAL","CLE",0.5,0,2
2016,"2016_10_KC_CAR","2016-11-13","CAR","KC",0.375,0.75,1
2016,"2016_10_HOU_JAX","2016-11-13","JAX","HOU",0.25,0.625,0
2016,"2016_10_DEN_NO","2016-11-13","NO","DEN",0.5,0.666666666666667,2
2016,"2016_10_LA_NYJ","2016-11-13","NYJ","LA",0.333333333333333,0.375,2
2016,"2016_10_ATL_PHI","2016-11-13","PHI","ATL",0.5,0.666666666666667,6
2016,"2016_10_CHI_TB","2016-11-13","TB","CHI",0.375,0.25,0
2016,"2016_10_GB_TEN","2016-11-13","TEN","GB",0.444444444444444,0.5,0
2016,"2016_10_MIN_WAS","2016-11-13","WAS","MIN",0.5625,0.625,2
2016,"2016_10_MIA_SD","2016-11-13","SD","MIA",0.444444444444444,0.5,5
2016,"2016_10_SF_ARI","2016-11-13","ARI","SF",0.4375,0.125,0
2016,"2016_10_DAL_PIT","2016-11-13","PIT","DAL",0.5,0.875,7
2016,"2016_10_SEA_NE","2016-11-13","NE","SEA",0.875,0.6875,7
2016,"2016_10_CIN_NYG","2016-11-14","NYG","CIN",0.625,0.4375,4
2016,"2016_11_NO_CAR","2016-11-17","CAR","NO",0.333333333333333,0.444444444444444,0
2016,"2016_11_BUF_CIN","2016-11-20","CIN","BUF",0.388888888888889,0.444444444444444,2
2016,"2016_11_PIT_CLE","2016-11-20","CLE","PIT",0,0.444444444444444,0
2016,"2016_11_BAL_DAL","2016-11-20","DAL","BAL",0.888888888888889,0.555555555555556,1
2016,"2016_11_JAX_DET","2016-11-20","DET","JAX",0.555555555555556,0.222222222222222,5
2016,"2016_11_TEN_IND","2016-11-20","IND","TEN",0.444444444444444,0.5,0
2016,"2016_11_TB_KC","2016-11-20","KC","TB",0.777777777777778,0.444444444444444,3
2016,"2016_11_ARI_MIN","2016-11-20","MIN","ARI",0.555555555555556,0.5,2
2016,"2016_11_CHI_NYG","2016-11-20","NYG","CHI",0.666666666666667,0.222222222222222,1
2016,"2016_11_MIA_LA","2016-11-20","LA","MIA",0.444444444444444,0.555555555555556,1
2016,"2016_11_PHI_SEA","2016-11-20","SEA","PHI",0.722222222222222,0.555555555555556,2
2016,"2016_11_NE_SF","2016-11-20","SF","NE",0.111111111111111,0.777777777777778,0
2016,"2016_11_GB_WAS","2016-11-20","WAS","GB",0.611111111111111,0.444444444444444,2
2016,"2016_11_HOU_OAK","2016-11-21","OAK","HOU",0.777777777777778,0.666666666666667,3
2016,"2016_12_MIN_DET","2016-11-24","DET","MIN",0.6,0.6,2
2016,"2016_12_WAS_DAL","2016-11-24","DAL","WAS",0.9,0.65,0
2016,"2016_12_PIT_IND","2016-11-24","IND","PIT",0.5,0.5,0
2016,"2016_12_ARI_ATL","2016-11-27","ATL","ARI",0.6,0.45,1
2016,"2016_12_CIN_BAL","2016-11-27","BAL","CIN",0.5,0.35,0
2016,"2016_12_JAX_BUF","2016-11-27","BUF","JAX",0.5,0.2,5
2016,"2016_12_TEN_CHI","2016-11-27","CHI","TEN",0.2,0.454545454545455,1
2016,"2016_12_NYG_CLE","2016-11-27","CLE","NYG",0,0.7,0
2016,"2016_12_SD_HOU","2016-11-27","HOU","SD",0.6,0.4,1
2016,"2016_12_SF_MIA","2016-11-27","MIA","SF",0.6,0.1,1
2016,"2016_12_LA_NO","2016-11-27","NO","LA",0.4,0.4,1
2016,"2016_12_SEA_TB","2016-11-27","TB","SEA",0.5,0.75,0
2016,"2016_12_NE_NYJ","2016-11-27","NYJ","NE",0.3,0.8,3
2016,"2016_12_CAR_OAK","2016-11-27","OAK","CAR",0.8,0.4,2
2016,"2016_12_KC_DEN","2016-11-27","DEN","KC",0.7,0.7,4
2016,"2016_12_GB_PHI","2016-11-28","PHI","GB",0.5,0.4,0
2016,"2016_13_DAL_MIN","2016-12-01","MIN","DAL",0.545454545454545,0.909090909090909,3
2016,"2016_13_KC_ATL","2016-12-04","ATL","KC",0.636363636363636,0.727272727272727,3
2016,"2016_13_MIA_BAL","2016-12-04","BAL","MIA",0.545454545454545,0.636363636363636,0
2016,"2016_13_SF_CHI","2016-12-04","CHI","SF",0.181818181818182,0.0909090909090909,1
2016,"2016_13_PHI_CIN","2016-12-04","CIN","PHI",0.318181818181818,0.454545454545455,0
2016,"2016_13_HOU_GB","2016-12-04","GB","HOU",0.454545454545455,0.545454545454545,0
2016,"2016_13_DEN_JAX","2016-12-04","JAX","DEN",0.181818181818182,0.636363636363636,1
2016,"2016_13_LA_NE","2016-12-04","NE","LA",0.818181818181818,0.363636363636364,0
2016,"2016_13_DET_NO","2016-12-04","NO","DET",0.454545454545455,0.636363636363636,0
2016,"2016_13_BUF_OAK","2016-12-04","OAK","BUF",0.818181818181818,0.545454545454545,1
2016,"2016_13_WAS_ARI","2016-12-04","ARI","WAS",0.409090909090909,0.590909090909091,4
2016,"2016_13_NYG_PIT","2016-12-04","PIT","NYG",0.545454545454545,0.727272727272727,0
2016,"2016_13_TB_SD","2016-12-04","SD","TB",0.454545454545455,0.545454545454545,3
2016,"2016_13_CAR_SEA","2016-12-04","SEA","CAR",0.681818181818182,0.363636363636364,0
2016,"2016_13_IND_NYJ","2016-12-05","NYJ","IND",0.272727272727273,0.454545454545455,0
2016,"2016_14_OAK_KC","2016-12-08","KC","OAK",0.75,0.833333333333333,1
2016,"2016_14_PIT_BUF","2016-12-11","BUF","PIT",0.5,0.583333333333333,0
2016,"2016_14_SD_CAR","2016-12-11","CAR","SD",0.333333333333333,0.416666666666667,0
2016,"2016_14_CIN_CLE","2016-12-11","CLE","CIN",0,0.375,0
2016,"2016_14_CHI_DET","2016-12-11","DET","CHI",0.666666666666667,0.25,3
2016,"2016_14_HOU_IND","2016-12-11","IND","HOU",0.5,0.5,1
2016,"2016_14_MIN_JAX","2016-12-11","JAX","MIN",0.166666666666667,0.5,2
2016,"2016_14_ARI_MIA","2016-12-11","MIA","ARI",0.583333333333333,0.458333333333333,0
2016,"2016_14_WAS_PHI","2016-12-11","PHI","WAS",0.416666666666667,0.541666666666667,5
2016,"2016_14_DEN_TEN","2016-12-11","TEN","DEN",0.5,0.666666666666667,0
2016,"2016_14_NYJ_SF","2016-12-11","SF","NYJ",0.0833333333333333,0.25,1
2016,"2016_14_SEA_GB","2016-12-11","GB","SEA",0.5,0.708333333333333,0
2016,"2016_14_ATL_LA","2016-12-11","LA","ATL",0.333333333333333,0.583333333333333,0
2016,"2016_14_NO_TB","2016-12-11","TB","NO",0.583333333333333,0.416666666666667,0
2016,"2016_14_DAL_NYG","2016-12-11","NYG","DAL",0.666666666666667,0.916666666666667,1
2016,"2016_14_BAL_NE","2016-12-12","NE","BAL",0.833333333333333,0.583333333333333,0
2016,"2016_15_LA_SEA","2016-12-15","SEA","LA",0.653846153846154,0.307692307692308,0
2016,"2016_15_MIA_NYJ","2016-12-17","NYJ","MIA",0.307692307692308,0.615384615384615,1
2016,"2016_15_PHI_BAL","2016-12-18","BAL","PHI",0.538461538461538,0.384615384615385,4
2016,"2016_15_CLE_BUF","2016-12-18","BUF","CLE",0.461538461538462,0,0
2016,"2016_15_GB_CHI","2016-12-18","CHI","GB",0.230769230769231,0.538461538461538,2
2016,"2016_15_PIT_CIN","2016-12-18","CIN","PIT",0.423076923076923,0.615384615384615,1
2016,"2016_15_JAX_HOU","2016-12-18","HOU","JAX",0.538461538461538,0.153846153846154,1
2016,"2016_15_TEN_KC","2016-12-18","KC","TEN",0.769230769230769,0.538461538461538,1
2016,"2016_15_IND_MIN","2016-12-18","MIN","IND",0.538461538461538,0.461538461538462,0
2016,"2016_15_DET_NYG","2016-12-18","NYG","DET",0.692307692307692,0.692307692307692,0
2016,"2016_15_NO_ARI","2016-12-18","ARI","NO",0.423076923076923,0.384615384615385,3
2016,"2016_15_SF_ATL","2016-12-18","ATL","SF",0.615384615384615,0.0769230769230769,0
2016,"2016_15_NE_DEN","2016-12-18","DEN","NE",0.615384615384615,0.846153846153846,0
2016,"2016_15_OAK_SD","2016-12-18","SD","OAK",0.384615384615385,0.769230769230769,3
2016,"2016_15_TB_DAL","2016-12-18","DAL","TB",0.846153846153846,0.615384615384615,3
2016,"2016_15_CAR_WAS","2016-12-19","WAS","CAR",0.576923076923077,0.384615384615385,0
2016,"2016_16_NYG_PHI","2016-12-22","PHI","NYG",0.357142857142857,0.714285714285714,0
2016,"2016_16_MIA_BUF","2016-12-24","BUF","MIA",0.5,0.642857142857143,2
2016,"2016_16_ATL_CAR","2016-12-24","CAR","ATL",0.428571428571429,0.642857142857143,0
2016,"2016_16_WAS_CHI","2016-12-24","CHI","WAS",0.214285714285714,0.535714285714286,0
2016,"2016_16_SD_CLE","2016-12-24","CLE","SD",0,0.357142857142857,1
2016,"2016_16_MIN_GB","2016-12-24","GB","MIN",0.571428571428571,0.5,0
2016,"2016_16_TEN_JAX","2016-12-24","JAX","TEN",0.142857142857143,0.571428571428571,0
2016,"2016_16_NYJ_NE","2016-12-24","NE","NYJ",0.857142857142857,0.285714285714286,0
2016,"2016_16_IND_OAK","2016-12-24","OAK","IND",0.785714285714286,0.5,0
2016,"2016_16_SF_LA","2016-12-24","LA","SF",0.285714285714286,0.0714285714285714,2
2016,"2016_16_TB_NO","2016-12-24","NO","TB",0.428571428571429,0.571428571428571,0
2016,"2016_16_ARI_SEA","2016-12-24","SEA","ARI",0.678571428571429,0.392857142857143,0
2016,"2016_16_CIN_HOU","2016-12-24","HOU","CIN",0.571428571428571,0.392857142857143,3
2016,"2016_16_BAL_PIT","2016-12-25","PIT","BAL",0.642857142857143,0.571428571428571,4
2016,"2016_16_DEN_KC","2016-12-25","KC","DEN",0.714285714285714,0.571428571428571,0
2016,"2016_16_DET_DAL","2016-12-26","DAL","DET",0.857142857142857,0.642857142857143,2
2016,"2016_17_BAL_CIN","2017-01-01","CIN","BAL",0.366666666666667,0.533333333333333,0
2016,"2016_17_JAX_IND","2017-01-01","IND","JAX",0.466666666666667,0.2,1
2016,"2016_17_NE_MIA","2017-01-01","MIA","NE",0.666666666666667,0.866666666666667,0
2016,"2016_17_CHI_MIN","2017-01-01","MIN","CHI",0.466666666666667,0.2,0
2016,"2016_17_BUF_NYJ","2017-01-01","NYJ","BUF",0.266666666666667,0.466666666666667,0
2016,"2016_17_DAL_PHI","2017-01-01","PHI","DAL",0.4,0.866666666666667,2
2016,"2016_17_CLE_PIT","2017-01-01","PIT","CLE",0.666666666666667,0.0666666666666667,3
2016,"2016_17_CAR_TB","2017-01-01","TB","CAR",0.533333333333333,0.4,2
2016,"2016_17_HOU_TEN","2017-01-01","TEN","HOU",0.533333333333333,0.6,0
2016,"2016_17_NO_ATL","2017-01-01","ATL","NO",0.666666666666667,0.466666666666667,0
2016,"2016_17_OAK_DEN","2017-01-01","DEN","OAK",0.533333333333333,0.8,0
2016,"2016_17_ARI_LA","2017-01-01","LA","ARI",0.266666666666667,0.433333333333333,0
2016,"2016_17_KC_SD","2017-01-01","SD","KC",0.333333333333333,0.733333333333333,1
2016,"2016_17_SEA_SF","2017-01-01","SF","SEA",0.133333333333333,0.633333333333333,2
2016,"2016_17_NYG_WAS","2017-01-01","WAS","NYG",0.566666666666667,0.666666666666667,0
2016,"2016_17_GB_DET","2017-01-01","DET","GB",0.6,0.6,2
2017,"2017_01_KC_NE","2017-09-07","NE","KC",0,0,3
2017,"2017_01_NYJ_BUF","2017-09-10","BUF","NYJ",0,0,0
2017,"2017_01_ATL_CHI","2017-09-10","CHI","ATL",0,0,0
2017,"2017_01_BAL_CIN","2017-09-10","CIN","BAL",0,0,0
2017,"2017_01_PIT_CLE","2017-09-10","CLE","PIT",0,0,0
2017,"2017_01_ARI_DET","2017-09-10","DET","ARI",0,0,1
2017,"2017_01_JAX_HOU","2017-09-10","HOU","JAX",0,0,0
2017,"2017_01_OAK_TEN","2017-09-10","TEN","OAK",0,0,0
2017,"2017_01_PHI_WAS","2017-09-10","WAS","PHI",0,0,2
2017,"2017_01_IND_LA","2017-09-10","LA","IND",0,0,0
2017,"2017_01_SEA_GB","2017-09-10","GB","SEA",0,0,1
2017,"2017_01_CAR_SF","2017-09-10","SF","CAR",0,0,0
2017,"2017_01_NYG_DAL","2017-09-10","DAL","NYG",0,0,0
2017,"2017_01_NO_MIN","2017-09-11","MIN","NO",0,0,1
2017,"2017_01_LAC_DEN","2017-09-11","DEN","LAC",0,0,0
2017,"2017_02_HOU_CIN","2017-09-14","CIN","HOU",0,0,0
2017,"2017_02_CLE_BAL","2017-09-17","BAL","CLE",1,0,0
2017,"2017_02_BUF_CAR","2017-09-17","CAR","BUF",1,1,0
2017,"2017_02_ARI_IND","2017-09-17","IND","ARI",0,0,1
2017,"2017_02_TEN_JAX","2017-09-17","JAX","TEN",1,0,1
2017,"2017_02_PHI_KC","2017-09-17","KC","PHI",1,1,2
2017,"2017_02_NE_NO","2017-09-17","NO","NE",0,0,0
2017,"2017_02_MIN_PIT","2017-09-17","PIT","MIN",1,1,0
2017,"2017_02_CHI_TB","2017-09-17","TB","CHI",0,0,0
2017,"2017_02_MIA_LAC","2017-09-17","LAC","MIA",0,0,2
2017,"2017_02_NYJ_OAK","2017-09-17","OAK","NYJ",1,0,0
2017,"2017_02_DAL_DEN","2017-09-17","DEN","DAL",1,1,0
2017,"2017_02_WAS_LA","2017-09-17","LA","WAS",1,0,0
2017,"2017_02_SF_SEA","2017-09-17","SEA","SF",0,0,2
2017,"2017_02_GB_ATL","2017-09-17","ATL","GB",1,1,0
2017,"2017_02_DET_NYG","2017-09-18","NYG","DET",0,1,0
2017,"2017_03_LA_SF","2017-09-21","SF","LA",0,0.5,0
2017,"2017_03_DEN_BUF","2017-09-24","BUF","DEN",0.5,1,3
2017,"2017_03_NO_CAR","2017-09-24","CAR","NO",1,0,1
2017,"2017_03_PIT_CHI","2017-09-24","CHI","PIT",0,1,0
2017,"2017_03_ATL_DET","2017-09-24","DET","ATL",1,1,0
2017,"2017_03_CLE_IND","2017-09-24","IND","CLE",0,0,0
2017,"2017_03_TB_MIN","2017-09-24","MIN","TB",0.5,1,0
2017,"2017_03_HOU_NE","2017-09-24","NE","HOU",0.5,0.5,6
2017,"2017_03_MIA_NYJ","2017-09-24","NYJ","MIA",0,1,0
2017,"2017_03_NYG_PHI","2017-09-24","PHI","NYG",0.5,0,2
2017,"2017_03_SEA_TEN","2017-09-24","TEN","SEA",0.5,0.5,4
2017,"2017_03_CIN_GB","2017-09-24","GB","CIN",0.5,0,1
2017,"2017_03_KC_LAC","2017-09-24","LAC","KC",0,1,0
2017,"2017_03_OAK_WAS","2017-09-24","WAS","OAK",0.5,1,0
2017,"2017_03_BAL_JAX","2017-09-24","JAX","BAL",0.5,1,0
2017,"2017_03_DAL_ARI","2017-09-25","ARI","DAL",0.5,0.5,1
2017,"2017_04_CHI_GB","2017-09-28","GB","CHI",0.666666666666667,0.333333333333333,0
2017,"2017_04_BUF_ATL","2017-10-01","ATL","BUF",1,0.666666666666667,3
2017,"2017_04_PIT_BAL","2017-10-01","BAL","PIT",0.666666666666667,0.666666666666667,0
2017,"2017_04_CIN_CLE","2017-10-01","CLE","CIN",0,0,0
2017,"2017_04_LA_DAL","2017-10-01","DAL","LA",0.666666666666667,0.666666666666667,2
2017,"2017_04_TEN_HOU","2017-10-01","HOU","TEN",0.333333333333333,0.666666666666667,0
2017,"2017_04_DET_MIN","2017-10-01","MIN","DET",0.666666666666667,0.666666666666667,2
2017,"2017_04_CAR_NE","2017-10-01","NE","CAR",0.666666666666667,0.666666666666667,1
2017,"2017_04_JAX_NYJ","2017-10-01","NYJ","JAX",0.333333333333333,0.666666666666667,1
2017,"2017_04_SF_ARI","2017-10-01","ARI","SF",0.333333333333333,0,1
2017,"2017_04_PHI_LAC","2017-10-01","LAC","PHI",0,0.666666666666667,0
2017,"2017_04_NYG_TB","2017-10-01","TB","NYG",0.5,0,4
2017,"2017_04_OAK_DEN","2017-10-01","DEN","OAK",0.666666666666667,0.666666666666667,0
2017,"2017_04_IND_SEA","2017-10-01","SEA","IND",0.333333333333333,0.333333333333333,2
2017,"2017_04_NO_MIA","2017-10-01","MIA","NO",0.5,0.333333333333333,0
2017,"2017_04_WAS_KC","2017-10-02","KC","WAS",1,0.666666666666667,3
2017,"2017_05_NE_TB","2017-10-05","TB","NE",0.666666666666667,0.5,2
2017,"2017_05_BUF_CIN","2017-10-08","CIN","BUF",0.25,0.75,2
2017,"2017_05_NYJ_CLE","2017-10-08","CLE","NYJ",0,0.5,2
2017,"2017_05_CAR_DET","2017-10-08","DET","CAR",0.75,0.75,1
2017,"2017_05_SF_IND","2017-10-08","IND","SF",0.25,0,0
2017,"2017_05_TEN_MIA","2017-10-08","MIA","TEN",0.333333333333333,0.5,0
2017,"2017_05_LAC_NYG","2017-10-08","NYG","LAC",0,0,5
2017,"2017_05_ARI_PHI","2017-10-08","PHI","ARI",0.75,0.5,0
2017,"2017_05_JAX_PIT","2017-10-08","PIT","JAX",0.75,0.5,3
2017,"2017_05_SEA_LA","2017-10-08","LA","SEA",0.75,0.5,1
2017,"2017_05_BAL_OAK","2017-10-08","OAK","BAL",0.5,0.5,0
2017,"2017_05_GB_DAL","2017-10-08","DAL","GB",0.5,0.75,5
2017,"2017_05_KC_HOU","2017-10-08","HOU","KC",0.5,1,0
2017,"2017_05_MIN_CHI","2017-10-09","CHI","MIN",0.25,0.5,1
2017,"2017_06_PHI_CAR","2017-10-12","CAR","PHI",0.8,0.8,2
2017,"2017_06_MIA_ATL","2017-10-15","ATL","MIA",0.75,0.5,1
2017,"2017_06_CHI_BAL","2017-10-15","BAL","CHI",0.6,0.2,0
2017,"2017_06_CLE_HOU","2017-10-15","HOU","CLE",0.4,0,0
2017,"2017_06_GB_MIN","2017-10-15","MIN","GB",0.6,0.8,0
2017,"2017_06_DET_NO","2017-10-15","NO","DET",0.5,0.6,0
2017,"2017_06_NE_NYJ","2017-10-15","NYJ","NE",0.6,0.6,1
2017,"2017_06_SF_WAS","2017-10-15","WAS","SF",0.5,0,0
2017,"2017_06_TB_ARI","2017-10-15","ARI","TB",0.4,0.5,0
2017,"2017_06_LA_JAX","2017-10-15","JAX","LA",0.6,0.6,2
2017,"2017_06_PIT_KC","2017-10-15","KC","PIT",1,0.6,4
2017,"2017_06_LAC_OAK","2017-10-15","OAK","LAC",0.4,0.2,3
2017,"2017_06_NYG_DEN","2017-10-15","DEN","NYG",0.75,0,0
2017,"2017_06_IND_TEN","2017-10-16","TEN","IND",0.4,0.4,2
2017,"2017_07_KC_OAK","2017-10-19","OAK","KC",0.333333333333333,0.833333333333333,7
2017,"2017_07_TB_BUF","2017-10-22","BUF","TB",0.6,0.4,3
2017,"2017_07_CAR_CHI","2017-10-22","CHI","CAR",0.333333333333333,0.666666666666667,0
2017,"2017_07_TEN_CLE","2017-10-22","CLE","TEN",0,0.5,0
2017,"2017_07_NO_GB","2017-10-22","GB","NO",0.666666666666667,0.6,3
2017,"2017_07_JAX_IND","2017-10-22","IND","JAX",0.333333333333333,0.5,0
2017,"2017_07_ARI_LA","2017-10-22","LA","ARI",0.666666666666667,0.5,0
2017,"2017_07_NYJ_MIA","2017-10-22","MIA","NYJ",0.6,0.5,1
2017,"2017_07_BAL_MIN","2017-10-22","MIN","BAL",0.666666666666667,0.5,1
2017,"2017_07_DAL_SF","2017-10-22","SF","DAL",0,0.4,0
2017,"2017_07_DEN_LAC","2017-10-22","LAC","DEN",0.333333333333333,0.6,0
2017,"2017_07_SEA_NYG","2017-10-22","NYG","SEA",0.166666666666667,0.6,1
2017,"2017_07_CIN_PIT","2017-10-22","PIT","CIN",0.666666666666667,0.4,0
2017,"2017_07_ATL_NE","2017-10-22","NE","ATL",0.666666666666667,0.6,0
2017,"2017_07_WAS_PHI","2017-10-23","PHI","WAS",0.833333333333333,0.6,1
2017,"2017_08_MIA_BAL","2017-10-26","BAL","MIA",0.428571428571429,0.666666666666667,0
2017,"2017_08_OAK_BUF","2017-10-29","BUF","OAK",0.666666666666667,0.428571428571429,1
2017,"2017_08_IND_CIN","2017-10-29","CIN","IND",0.333333333333333,0.285714285714286,4
2017,"2017_08_LAC_NE","2017-10-29","NE","LAC",0.714285714285714,0.428571428571429,1
2017,"2017_08_CHI_NO","2017-10-29","NO","CHI",0.666666666666667,0.428571428571429,0
2017,"2017_08_ATL_NYJ","2017-10-29","NYJ","ATL",0.428571428571429,0.5,1
2017,"2017_08_SF_PHI","2017-10-29","PHI","SF",0.857142857142857,0,0
